cliente_id,valor_total,qtd_compras,genero,faixa_etaria,segmento_preferido,loja_preferida,ranking
27168,59940.35,358,Masculino,55-69 (Boomers),Gastronomia,Sinhá Benta Gourmet,29
22597,59139.97,150,Feminino,55-69 (Boomers),Gastronomia,Livrarias Catarinense,30
123045,58318.54,97,Feminino,25-39 (Millennials),Gastronomia,LINDT,31
196852,58209.22,34,Feminino,40-54 (Gen X),Moda Feminina,Shoulder,32
295725,57541.600000000006,3,Masculino,55-69 (Boomers),Joalheria,Vivara,33
22387,57521.97,479,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,34
271762,56700.99,15,Feminino,55-69 (Boomers),Joalheria,Vivara,35
184408,55213.52,35,Feminino,40-54 (Gen X),Moda,Hering Store,36
38170,54840.49,107,Feminino,25-39 (Millennials),Gastronomia,Pizza Hut,37
185665,54818.590000000004,93,Feminino,40-54 (Gen X),Moda,Renner,38
131670,54783.64,15,Feminino,40-54 (Gen X),Moda,Hering Store,39
2542,54639.64,72,Masculino,25-39 (Millennials),Moda,Neumarkt Shopping - Estacionamento,40
368679,53774.06,1,Masculino,55-69 (Boomers),Serviços,Cvc Viagens,41
153197,53681.96,122,Feminino,55-69 (Boomers),Moda,Freddo,42
62396,53657.18,199,Feminino,40-54 (Gen X),Gastronomia,Cobasi,43
11563,52571.83,483,Masculino,40-54 (Gen X),Gastronomia,Sinhá Benta Gourmet,44
132629,52150.69,74,Feminino,25-39 (Millennials),Moda,Neumarkt Shopping - Estacionamento,45
150728,51554.78,158,Feminino,25-39 (Millennials),Gastronomia,Livrarias Catarinense,46
365295,51393.880000000005,2,Masculino,70+ (Silent),Moda,Cvc Viagens,47
84871,51219.06,550,Feminino,40-54 (Gen X),Gastronomia,Neumarkt Shopping - Estacionamento,48
169692,50643.92,14,Masculino,40-54 (Gen X),Moda,Anjos Colchões & Sofás,49
137236,50194.81,2,Masculino,40-54 (Gen X),Serviços,Cvc Viagens,50
146079,50182.49,54,Feminino,55-69 (Boomers),Gastronomia,Kopenhagen,51
123627,50021.729999999996,146,Feminino,40-54 (Gen X),Gastronomia,Le Lis ,52
90789,49748.58,21,Masculino,40-54 (Gen X),Moda,Bottero,53
481829,49576.0,2,Masculino,40-54 (Gen X),Joalheria,Vivara,54
8001,49128.270000000004,355,Feminino,16-24 (Gen Z),Gastronomia,Renner,55
112226,48435.59,227,Feminino,40-54 (Gen X),Gastronomia,Cobasi,56
38461,47549.38,262,Feminino,40-54 (Gen X),Eletrodomésticos,Lojas Americanas,57
31921,47500.48,99,Feminino,40-54 (Gen X),Beleza e Bem-estar,Idéli.Oui,58
47565,47381.75,5,Masculino,40-54 (Gen X),Joalheria,Livrarias Catarinense,59
119033,47003.9,198,Feminino,55-69 (Boomers),Moda,Shoulder,60
144471,46919.44,100,Feminino,40-54 (Gen X),Moda,Avatim,61
58642,46795.73,67,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,62
289508,45919.43,40,Feminino,55-69 (Boomers),Gastronomia,Neumarkt Shopping - Estacionamento,63
31540,45860.15,208,Feminino,40-54 (Gen X),Beleza e Bem-estar,Neumarkt Shopping - Estacionamento,64
239782,45429.36,11,Masculino,25-39 (Millennials),Eletrodomésticos,Lojas Americanas,65
53803,45085.5,415,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,66
243094,45000.82,87,Feminino,55-69 (Boomers),Gastronomia,Sinhá Benta Gourmet,67
354405,44628.07000000001,12,Feminino,40-54 (Gen X),Presentes e Acessórios,Bagaggio,68
1178,44302.7,168,Feminino,40-54 (Gen X),Gastronomia,McDonald's,69
394607,44230.99,5,Feminino,55-69 (Boomers),Calçados,Arezzo,70
23971,44020.54,248,Feminino,40-54 (Gen X),Gastronomia,Madero,71
153024,43857.78,261,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,72
148311,42909.76,57,Feminino,40-54 (Gen X),Moda,Idéli.Oui,73
25795,42887.51,310,Feminino,55-69 (Boomers),Gastronomia,Neumarkt Shopping - Estacionamento,74
116364,42748.17,130,Feminino,40-54 (Gen X),Gastronomia,Madero,75
159132,42679.44,148,Feminino,25-39 (Millennials),Gastronomia,Livrarias Catarinense,76
402066,42483.6,4,Masculino,25-39 (Millennials),Moda,Brooksfield,77
222918,41971.38,23,Feminino,40-54 (Gen X),Moda,Centauro,78
134024,41778.62,143,Feminino,40-54 (Gen X),Gastronomia,Kalunga,79
126497,41682.08,283,Feminino,40-54 (Gen X),Gastronomia,Renner,80
115517,41663.72,193,Masculino,40-54 (Gen X),Gastronomia,Sinhá Benta Gourmet,81
309465,41142.63,63,Feminino,40-54 (Gen X),Infantil,Ri Happy,82
161730,41016.13,13,Masculino,40-54 (Gen X),Presentes e Acessórios,Victor Hugo,83
286194,40954.29,1,Feminino,40-54 (Gen X),Joalheria,Baier Joalheria,84
52845,40947.21,181,Feminino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,85
398005,40913.8,2,Masculino,40-54 (Gen X),Moda,Cia do Homem,86
293325,40721.74,13,Feminino,70+ (Silent),Beleza e Bem-estar,Havan,87
365389,40670.22,3,Feminino,25-39 (Millennials),Serviços,Cvc Viagens,88
133895,40653.450000000004,29,Feminino,55-69 (Boomers),Moda,L'Occitane en Provence,89
124310,40564.75,187,Feminino,40-54 (Gen X),Gastronomia,Renner,90
25764,40453.579999999994,35,Feminino,40-54 (Gen X),Gastronomia,Cvc Viagens,91
133142,40266.56,40,Feminino,25-39 (Millennials),Gastronomia,Vivara,92
39814,40263.39,28,Feminino,55-69 (Boomers),Serviços,Centauro,93
148091,39986.12,118,Feminino,40-54 (Gen X),Beleza e Bem-estar,Centauro,94
131336,39969.0,190,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,95
121856,39857.25,208,Feminino,55-69 (Boomers),Moda,Panvel Farmácias,96
55055,39830.49,164,Feminino,40-54 (Gen X),Moda,Renner,97
99479,39720.83,176,Feminino,40-54 (Gen X),Gastronomia,Gelato Borelli,98
125402,39683.89,104,Feminino,70+ (Silent),Gastronomia,Madero,99
153178,39227.049999999996,66,Feminino,40-54 (Gen X),Gastronomia,Neumarkt Shopping - Estacionamento,100
128799,39226.14,90,Masculino,40-54 (Gen X),Moda,Renner,101
142566,39182.65,76,Feminino,40-54 (Gen X),Gastronomia,Gondolier ,102
134428,39077.96,92,Feminino,40-54 (Gen X),Beleza e Bem-estar,Livrarias Catarinense,103
319376,39061.5,145,Feminino,40-54 (Gen X),Gastronomia,McDonald's,104
82816,38777.090000000004,146,Feminino,25-39 (Millennials),Gastronomia,Daniela Tombini,105
467678,38736.0,1,Masculino,55-69 (Boomers),Joalheria,Vivara,106
12681,38133.22,266,Feminino,40-54 (Gen X),Gastronomia,Madero,107
40067,38029.7,57,Feminino,55-69 (Boomers),Moda,Renner,108
121043,37934.1,84,Masculino,40-54 (Gen X),Moda,Brooksfield,109
380906,37869.630000000005,2,Feminino,70+ (Silent),Serviços,Cvc Viagens,110
3184,37781.99,202,Feminino,40-54 (Gen X),Moda,Hope,111
9497,37639.2,129,Feminino,40-54 (Gen X),Gastronomia,Madero,112
143875,37511.270000000004,92,Feminino,40-54 (Gen X),Moda,O Boticário,113
119840,37490.57,118,Feminino,40-54 (Gen X),Gastronomia,LINDT,114
143281,37470.54,76,Feminino,40-54 (Gen X),Moda,Ri Happy,115
105146,37301.75,14,Feminino,55-69 (Boomers),Beleza e Bem-estar,Baier Joalheria,116
121959,37273.28,69,Feminino,55-69 (Boomers),Moda,Renner,117
33243,37101.17,162,Feminino,40-54 (Gen X),Gastronomia,Madero,118
125246,37024.49,117,Feminino,16-24 (Gen Z),Gastronomia,Madero,119
391559,36834.35,29,Feminino,40-54 (Gen X),Joalheria,Adidas,120
223985,36693.1,18,Feminino,55-69 (Boomers),Gastronomia,McDonald's,121
186152,36588.19,9,Feminino,40-54 (Gen X),Calçados,Luz da Lua,122
70988,36577.37,188,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,123
298492,36499.130000000005,4,Masculino,55-69 (Boomers),Joalheria,Baier Joalheria,124
10378,36369.41,29,Masculino,55-69 (Boomers),Beleza e Bem-estar,L'Occitane en Provence,125
196834,36221.55,16,Feminino,40-54 (Gen X),Moda,Le Lis ,126
119066,35932.0,50,Feminino,70+ (Silent),Gastronomia,Track & Field,127
153821,35931.07,149,Masculino,55-69 (Boomers),Gastronomia,Café Cultura,128
135226,35798.0,4,Masculino,55-69 (Boomers),Moda,Avatim,129
57333,35770.81,492,Feminino,40-54 (Gen X),Gastronomia,Feng Cheng,130
97243,35244.68,2,Feminino,40-54 (Gen X),Serviços,Cvc Viagens,131
252383,35209.51,12,Feminino,55-69 (Boomers),Calçados,Arezzo,132
215212,35164.479999999996,19,Feminino,40-54 (Gen X),Moda,Centauro,133
284148,34826.38,11,Feminino,55-69 (Boomers),Moda,Cia Marítima,134
115782,34704.5,21,Feminino,40-54 (Gen X),Beleza e Bem-estar,Idéli.Oui,135
141226,34690.25,140,Feminino,70+ (Silent),Moda,Renner,136
258583,34623.61,16,Feminino,40-54 (Gen X),Moda,Arezzo,137
28820,34538.65,4,Masculino,40-54 (Gen X),Livrarias,Livrarias Catarinense,138
271601,34482.87,110,Feminino,25-39 (Millennials),Gastronomia,Livrarias Catarinense,139
125325,34428.32,46,Feminino,25-39 (Millennials),Moda,Brooksfield,140
172964,34389.68,21,Masculino,40-54 (Gen X),Moda,Lupo,141
150024,34263.13,13,Feminino,40-54 (Gen X),Ótica,Óticas Carol,142
15397,34246.71,50,Feminino,25-39 (Millennials),Moda,Livrarias Catarinense,143
142741,33891.87,37,Feminino,40-54 (Gen X),Moda,Avatim,144
119899,33796.72,33,Masculino,40-54 (Gen X),Moda,Hering Store,145
139103,33725.91,25,Masculino,40-54 (Gen X),Moda,Aramis,146
121415,33595.94,265,Feminino,40-54 (Gen X),Moda,Livrarias Catarinense,147
259739,33531.49,83,Feminino,40-54 (Gen X),Gastronomia,Madero,148
61569,33444.27,91,Masculino,40-54 (Gen X),Gastronomia,Kalunga,149
140475,33366.61,79,Masculino,55-69 (Boomers),Gastronomia,Madero,150
143226,33334.62,4,Feminino,40-54 (Gen X),Serviços,Cvc Viagens,151
171162,33029.299999999996,9,Masculino,25-39 (Millennials),Joalheria,Sandra Duwe,152
247979,33025.42,7,Masculino,25-39 (Millennials),Moda,Reserva,153
97070,32900.45,169,Feminino,40-54 (Gen X),Pets,Cobasi,154
220558,32774.76,113,Masculino,40-54 (Gen X),Gastronomia,Mini Kalzone,155
224263,32709.47,27,Feminino,40-54 (Gen X),Gastronomia,Vivara,156
9000,32697.26,166,Feminino,40-54 (Gen X),Moda,Renner,157
432036,32643.36,7,Feminino,55-69 (Boomers),Joalheria,Camicado,158
275757,32625.24,52,Feminino,25-39 (Millennials),Moda,Mini Kalzone,159
246857,32584.14,71,Feminino,55-69 (Boomers),Moda,LINDT,160
130126,32487.72,14,Feminino,55-69 (Boomers),Moda,Le Lis ,161
197014,32464.22,162,Feminino,25-39 (Millennials),Gastronomia,Renner,162
128451,32463.8,139,Feminino,40-54 (Gen X),Beleza e Bem-estar,Madero,163
50792,32452.93,88,Masculino,40-54 (Gen X),Gastronomia,Freddo,164
98841,32298.22,138,Feminino,25-39 (Millennials),Moda,Riachuelo,165
149863,32282.95,16,Feminino,40-54 (Gen X),Moda,Vivara,166
157649,32218.18,34,Feminino,55-69 (Boomers),Moda,L'Occitane en Provence,167
141015,32199.87,157,Feminino,40-54 (Gen X),Gastronomia,Freddo,168
305872,32190.489999999998,4,Feminino,40-54 (Gen X),Joalheria,Vivara,169
134352,32183.22,246,Masculino,25-39 (Millennials),Gastronomia,Kalunga,170
368550,32182.0,1,Feminino,55-69 (Boomers),Serviços,Cvc Viagens,171
85527,32024.02,145,Feminino,40-54 (Gen X),Gastronomia,Centauro,172
69637,31938.41,378,Feminino,40-54 (Gen X),Gastronomia,Due Sapori,173
160844,31871.98,42,Feminino,25-39 (Millennials),Moda,Panvel Farmácias,174
263953,31781.02,4,Feminino,40-54 (Gen X),Serviços,Cvc Viagens,175
125161,31761.62,116,Feminino,40-54 (Gen X),Gastronomia,Me.Linda,176
137865,31669.06,179,Feminino,55-69 (Boomers),Gastronomia,LINDT,177
52604,31656.99,271,Feminino,25-39 (Millennials),Moda,Renner,178
128652,31570.76,91,Feminino,40-54 (Gen X),Moda,Shoulder,179
68354,31515.1,230,Feminino,55-69 (Boomers),Gastronomia,Lojas Americanas,180
195085,31412.31,65,Feminino,40-54 (Gen X),Moda,Shoulder,181
88426,31404.03,135,Feminino,25-39 (Millennials),Gastronomia,Kopenhagen,182
257461,31395.559999999998,6,Feminino,25-39 (Millennials),Telefonia,Vivo,183
27745,31366.3,329,Feminino,25-39 (Millennials),Gastronomia,Cobasi,184
30992,31343.27,116,Feminino,40-54 (Gen X),Pets,Cobasi,185
157121,31119.15,283,Feminino,40-54 (Gen X),Gastronomia,Ri Happy,186
169727,31094.3,20,Feminino,40-54 (Gen X),Joalheria,Swarovski,187
114341,31033.54,69,Feminino,25-39 (Millennials),Moda,Neumarkt Shopping - Estacionamento,188
142472,30978.260000000002,27,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,189
133489,30967.19,99,Feminino,40-54 (Gen X),Gastronomia,LINDT,190
137511,30716.47,7,Feminino,40-54 (Gen X),Moda,Baier Joalheria,191
432525,30691.91,12,Masculino,25-39 (Millennials),Gastronomia,Camarão Express,192
10059,30522.68,146,Feminino,40-54 (Gen X),Gastronomia,Renner,193
71133,30509.0,117,Feminino,16-24 (Gen Z),Beleza e Bem-estar,Livrarias Catarinense,194
120789,30421.79,90,Feminino,25-39 (Millennials),Beleza e Bem-estar,Renner,195
302696,30417.28,3,Masculino,40-54 (Gen X),Joalheria,Vivara,196
186251,30410.24,204,Masculino,40-54 (Gen X),Gastronomia,Café Cultura,197
50978,30399.579999999998,231,Masculino,40-54 (Gen X),Gastronomia,Lojas Americanas,198
200442,30380.16,2,Feminino,55-69 (Boomers),Joalheria,Baier Joalheria,199
119263,30253.21,163,Masculino,40-54 (Gen X),Gastronomia,Cobasi,200
5097,30239.670000000002,223,Feminino,55-69 (Boomers),Gastronomia,Renner,201
32756,30172.01,175,Feminino,25-39 (Millennials),Moda,Renner,202
143655,30048.78,29,Feminino,40-54 (Gen X),Beleza e Bem-estar,Avatim,203
187569,30021.78,53,Feminino,40-54 (Gen X),Moda,Renner,204
372313,30000.0,2,Feminino,55-69 (Boomers),Joalheria,Baier Joalheria,205
131991,29900.3,200,Feminino,55-69 (Boomers),Gastronomia,Kopenhagen,206
148623,29874.5,38,Feminino,55-69 (Boomers),Moda,Le Lis ,207
134236,29860.61,10,Feminino,25-39 (Millennials),Moda Feminina,Shoulder,208
98349,29720.3,7,Masculino,40-54 (Gen X),Joalheria,Swarovski,209
159463,29634.06,65,Masculino,40-54 (Gen X),Gastronomia,Neumarkt Shopping - Estacionamento,210
53393,29629.46,19,Feminino,40-54 (Gen X),Moda,Cia do Homem,211
144982,29604.93,120,Masculino,40-54 (Gen X),Gastronomia,Panvel Farmácias,212
21552,29554.71,181,Feminino,40-54 (Gen X),Gastronomia,Kalunga,213
129125,29495.83,15,Feminino,40-54 (Gen X),Moda,Le Lis ,214
334127,29454.760000000002,53,Feminino,55-69 (Boomers),Moda,Riachuelo,215
133115,29445.63,61,Feminino,25-39 (Millennials),Gastronomia,Idéli.Oui,216
125977,29382.9,31,Feminino,40-54 (Gen X),Gastronomia,LINDT,217
1007,29372.77,57,Feminino,55-69 (Boomers),Gastronomia,Shoulder,218
13330,29124.6,275,Feminino,40-54 (Gen X),Gastronomia,Madero,219
267803,28971.18,3,Feminino,40-54 (Gen X),Calçados,Cvc Viagens,220
260608,28931.69,44,Feminino,40-54 (Gen X),Beleza e Bem-estar,L'Occitane Au Brésil,221
244086,28912.65,52,Feminino,40-54 (Gen X),Gastronomia,Cobasi,222
215544,28799.789999999997,11,Feminino,40-54 (Gen X),Joalheria,LIVE!,223
144137,28751.07,26,Masculino,55-69 (Boomers),Moda,Brooksfield,224
261373,28534.05,12,Feminino,40-54 (Gen X),Gastronomia,Riachuelo,225
245619,28498.78,116,Masculino,40-54 (Gen X),Gastronomia,Mini Kalzone,226
135108,28458.920000000002,102,Feminino,55-69 (Boomers),Gastronomia,Ri Happy,227
568,28271.12,269,Feminino,16-24 (Gen Z),Gastronomia,Lojas Americanas,228
168950,28269.9,2,Feminino,40-54 (Gen X),Joalheria,Bagaggio,229
267802,27685.0,1,Feminino,55-69 (Boomers),Serviços,Cvc Viagens,230
110677,27521.3,57,Feminino,40-54 (Gen X),Moda,Kopenhagen,231
125286,27420.45,208,Feminino,40-54 (Gen X),Gastronomia,Neumarkt Shopping - Estacionamento,232
31609,27379.21,324,Feminino,55-69 (Boomers),Gastronomia,Kopenhagen,233
119949,27370.45,39,Feminino,40-54 (Gen X),Beleza e Bem-estar,Livrarias Catarinense,234
175267,27370.43,118,Feminino,25-39 (Millennials),Moda,Renner,235
147188,27366.62,177,Feminino,25-39 (Millennials),Gastronomia,Feng Cheng,236
146810,27344.02,80,Feminino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,237
115761,27286.1,62,Feminino,55-69 (Boomers),Moda,Renner,238
185581,27246.46,149,Feminino,40-54 (Gen X),Gastronomia,Gondolier ,239
323165,27194.98,11,Feminino,40-54 (Gen X),Moda,Renner,240
146680,27180.29,37,Feminino,70+ (Silent),Gastronomia,Cacau Show,241
130072,27156.42,84,Feminino,25-39 (Millennials),Moda,Le Lis ,242
349310,27009.88,38,Feminino,25-39 (Millennials),Moda,Tommy Hilfiger,243
124236,26942.77,40,Feminino,40-54 (Gen X),Moda,Avatim,244
157637,26911.29,46,Feminino,40-54 (Gen X),Moda,Livrarias Catarinense,245
138815,26897.73,50,Feminino,40-54 (Gen X),Moda,Centauro,246
143119,26711.27,88,Feminino,40-54 (Gen X),Beleza e Bem-estar,Renner,247
81686,26664.67,24,Feminino,55-69 (Boomers),Gastronomia,Sinhá Benta Gourmet,248
147708,26602.04,10,Masculino,40-54 (Gen X),Joalheria,Vivara,249
73836,26465.24,93,Feminino,40-54 (Gen X),Moda,Renner,250
68267,26424.37,83,Feminino,55-69 (Boomers),Moda,Le Lis ,251
8540,26411.65,80,Feminino,40-54 (Gen X),Moda,Livrarias Catarinense,252
19839,26396.43,189,Feminino,40-54 (Gen X),Gastronomia,Renner,253
447541,26394.0,1,Masculino,40-54 (Gen X),Serviços,Cvc Viagens,254
21331,26385.37,140,Masculino,40-54 (Gen X),Gastronomia,Madero,255
20870,26322.48,63,Feminino,40-54 (Gen X),Moda,Riachuelo,256
403678,26321.69,9,Feminino,40-54 (Gen X),Joalheria,Swarovski,257
387132,26280.39,25,Feminino,25-39 (Millennials),Gastronomia,Due Sapori,258
190561,26175.91,89,Masculino,40-54 (Gen X),Gastronomia,Sinhá Benta Gourmet,259
28760,26049.7,173,Feminino,25-39 (Millennials),Gastronomia,Havan,260
11750,26027.420000000002,99,Feminino,40-54 (Gen X),Gastronomia,Renner,261
158852,25979.329999999998,115,Masculino,40-54 (Gen X),Gastronomia,Centauro,262
27869,25903.86,144,Feminino,55-69 (Boomers),Gastronomia,Renner,263
74211,25856.72,76,Feminino,40-54 (Gen X),Moda,Avatim,264
198562,25817.39,11,Feminino,25-39 (Millennials),Moda,Le Lis ,265
26054,25813.54,204,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,266
29244,25770.09,122,Feminino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,267
149435,25731.34,25,Feminino,55-69 (Boomers),Beleza e Bem-estar,Camicado,268
31383,25698.63,222,Masculino,40-54 (Gen X),Gastronomia,Madero,269
57491,25653.99,145,Feminino,40-54 (Gen X),Beleza e Bem-estar,Cobasi,270
327737,25621.35,25,Feminino,25-39 (Millennials),Moda,Vivara,271
66671,25610.5,101,Feminino,40-54 (Gen X),Moda,Renner,272
42979,25559.1,3,Masculino,55-69 (Boomers),Joalheria,Vivara,273
123784,25549.63,193,Feminino,40-54 (Gen X),Gastronomia,Madero,274
81565,25375.6,50,Feminino,25-39 (Millennials),Moda,Renner,275
5322,25365.16,269,Feminino,25-39 (Millennials),Gastronomia,Kalunga,276
116189,25348.739999999998,40,Feminino,40-54 (Gen X),Moda,Avatim,277
469919,25306.81,10,Feminino,40-54 (Gen X),Moda,Centauro,278
21858,25287.670000000002,187,Masculino,55-69 (Boomers),Gastronomia,Burger King,279
19059,25284.44,22,Masculino,25-39 (Millennials),Gastronomia,Kings Sneakers,280
201506,25237.13,53,Feminino,40-54 (Gen X),Gastronomia,Ri Happy,281
82038,25213.54,258,Feminino,40-54 (Gen X),Gastronomia,Café Cultura,282
144334,25184.07,124,Masculino,55-69 (Boomers),Gastronomia,Madero,283
129648,25177.89,90,Feminino,40-54 (Gen X),Gastronomia,Havan,284
86317,25138.14,63,Feminino,40-54 (Gen X),Gastronomia,Lojas Americanas,285
4205,24997.09,92,Feminino,40-54 (Gen X),Moda,Neumarkt Shopping - Estacionamento,286
132013,24974.47,23,Feminino,25-39 (Millennials),Beleza e Bem-estar,Panvel Farmácias,287
171400,24939.3,33,Feminino,40-54 (Gen X),Moda,Livrarias Catarinense,288
115026,24915.03,82,Feminino,25-39 (Millennials),Infantil,Ri Happy,289
157439,24911.39,97,Feminino,40-54 (Gen X),Beleza e Bem-estar,LINDT,290
141215,24906.88,58,Feminino,55-69 (Boomers),Beleza e Bem-estar,Avatim,291
246620,24896.98,8,Masculino,55-69 (Boomers),Beleza e Bem-estar,L'Occitane en Provence,292
334895,24887.03,111,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,293
117048,24883.47,127,Feminino,40-54 (Gen X),Gastronomia,Sinhá Benta Gourmet,294
304315,24877.95,2,Masculino,55-69 (Boomers),Joalheria,Sandra Duwe,295
41046,24827.15,3,Masculino,40-54 (Gen X),Joalheria,Vivara,296
26151,24784.02,143,Masculino,40-54 (Gen X),Gastronomia,Centauro,297
23806,24738.67,320,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,298
76143,24691.879999999997,125,Feminino,55-69 (Boomers),Gastronomia,Livrarias Catarinense,299
131856,24688.71,216,Feminino,25-39 (Millennials),Moda,Livrarias Catarinense,300
115511,24665.03,62,Feminino,40-54 (Gen X),Gastronomia,Panvel Farmácias,301
116929,24638.37,175,Feminino,40-54 (Gen X),Beleza e Bem-estar,Belshop,302
150329,24506.36,69,Feminino,25-39 (Millennials),Gastronomia,Orientali,303
30899,24506.17,173,Feminino,40-54 (Gen X),Gastronomia,Renner,304
245135,24451.78,5,Masculino,40-54 (Gen X),Calçados,Café Cultura,305
11871,24377.68,52,Masculino,40-54 (Gen X),Gastronomia,LINDT,306
192910,24348.15,77,Masculino,25-39 (Millennials),Gastronomia,Sinhá Benta Gourmet,307
178733,24299.99,83,Feminino,40-54 (Gen X),Moda,Neumarkt Shopping - Estacionamento,308
164426,24243.86,173,Feminino,40-54 (Gen X),Gastronomia,Ri Happy,309
324553,24224.9,8,Masculino,55-69 (Boomers),Joalheria,Vivara,310
144673,24215.31,18,Masculino,40-54 (Gen X),Gastronomia,Madero,311
336,24193.850000000002,50,Feminino,55-69 (Boomers),Moda,Avatim,312
40571,24141.739999999998,48,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,313
192748,24106.8,176,Feminino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,314
262672,24023.63,1,Masculino,25-39 (Millennials),Serviços,Cvc Viagens,315
162088,24017.75,25,Feminino,40-54 (Gen X),Moda,Aramis,316
77079,24013.26,214,Feminino,25-39 (Millennials),Gastronomia,Livrarias Catarinense,317
226180,23984.75,27,Feminino,25-39 (Millennials),Casa e Decoração,Havan,318
116418,23939.06,51,Feminino,40-54 (Gen X),Gastronomia,Madero,319
134103,23926.15,70,Feminino,40-54 (Gen X),Beleza e Bem-estar,Renner,320
135350,23905.69,18,Feminino,55-69 (Boomers),Moda,Belshop,321
156856,23818.85,54,Feminino,40-54 (Gen X),Moda,Cia Marítima,322
68195,23790.67,66,Feminino,25-39 (Millennials),Gastronomia,Gondolier ,323
127581,23786.68,44,Masculino,40-54 (Gen X),Beleza e Bem-estar,Adcos,324
163420,23762.21,30,Feminino,55-69 (Boomers),Moda,Shoulder,325
33809,23695.48,223,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,326
22738,23682.53,78,Feminino,40-54 (Gen X),Moda,Renner,327
116706,23680.37,364,Masculino,25-39 (Millennials),Gastronomia,Mini Kalzone,328
184067,23656.7,32,Feminino,40-54 (Gen X),Moda,Hering Store,329
259715,23640.15,20,Feminino,40-54 (Gen X),Moda,General Lyy,330
266401,23539.34,4,Masculino,25-39 (Millennials),Joalheria,Vivara,331
21273,23512.6,23,Feminino,40-54 (Gen X),Moda,Brooksfield,332
133191,23505.23,24,Feminino,55-69 (Boomers),Moda,L'Occitane Au Brésil,333
452922,23438.5,6,Feminino,40-54 (Gen X),Calçados,Clube Melissa,334
122234,23394.59,212,Masculino,40-54 (Gen X),Gastronomia,Feng Cheng,335
83512,23375.15,98,Feminino,40-54 (Gen X),Gastronomia,Renner,336
119262,23333.93,105,Feminino,40-54 (Gen X),Gastronomia,Neumarkt Shopping - Estacionamento,337
156131,23309.47,41,Feminino,40-54 (Gen X),Moda,Avatim,338
196934,23308.61,58,Feminino,40-54 (Gen X),Moda,Le Lis ,339
