cliente_id,valor_total,qtd_compras,genero,faixa_etaria,segmento_preferido,loja_preferida,ranking
167306,24080.93,15,Feminino,55-69 (Boomers),Moda,Nike Unite,159
123537,24036.71,96,Feminino,55-69 (Boomers),Moda,Pop Me,160
254249,23924.3,44,Feminino,25-39 (Millennials),Moda,Kalunga,161
123467,23872.58,148,Feminino,25-39 (Millennials),Gastronomia,Riachuelo,162
490678,23827.8,7,Masculino,25-39 (Millennials),Presentes e Acessórios,BRANDO BIKES,163
122161,23775.67,44,Feminino,40-54 (Gen X),Moda,Havaianas,164
193708,23736.39,188,Masculino,40-54 (Gen X),Gastronomia,Spoleto,165
216337,23629.27,18,Feminino,40-54 (Gen X),Moda,Ri Happy Baby,166
63246,23584.84,105,Feminino,25-39 (Millennials),Gastronomia,Nutty Bavarian,167
281959,23533.34,236,Masculino,25-39 (Millennials),Gastronomia,Mr. Cheff,168
84118,23528.14,302,Feminino,40-54 (Gen X),Gastronomia,Kopenhagen,169
183545,23478.72,4,Masculino,55-69 (Boomers),Esportes,Centauro,170
209738,23433.97,145,Feminino,40-54 (Gen X),Gastronomia,Riviera Café,171
180379,23329.44,45,Feminino,25-39 (Millennials),Gastronomia,Continente Shopping - Estacionamento,172
243853,23317.91,2,Masculino,40-54 (Gen X),Moda,Brooksfield,173
270991,23266.96,4,Masculino,25-39 (Millennials),Moda,Nike Unite,174
158454,23259.04,53,Feminino,40-54 (Gen X),Moda,Hering Store,175
173216,23233.54,201,Feminino,40-54 (Gen X),Gastronomia,Mr. Cheff,176
118168,23200.66,91,Feminino,55-69 (Boomers),Gastronomia,Camarão Express,177
380371,23077.89,4,Masculino,40-54 (Gen X),Telefonia,Vivo,178
113732,23071.54,145,Feminino,55-69 (Boomers),Moda,Renner,179
182934,23061.6,80,Masculino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,180
63942,23035.7,156,Feminino,40-54 (Gen X),Gastronomia,Mini Kalzone,181
184674,22755.61,50,Feminino,40-54 (Gen X),Moda,Empório Du Homem,182
275543,22704.61,8,Feminino,55-69 (Boomers),Esportes,Decathlon,183
356631,22580.07,91,Feminino,16-24 (Gen Z),Moda,Continente Shopping - Estacionamento,184
66819,22531.39,121,Feminino,40-54 (Gen X),Gastronomia,Spoleto,185
126582,22511.87,17,Feminino,55-69 (Boomers),Moda,Jorge Bischoff,186
202346,22436.42,57,Feminino,40-54 (Gen X),Gastronomia,Spoleto,187
126314,22393.6,34,Feminino,40-54 (Gen X),Gastronomia,Madero,188
94954,22388.01,93,Feminino,25-39 (Millennials),Gastronomia,HOT DOG DUPIRU,189
98206,22257.25,151,Feminino,25-39 (Millennials),Gastronomia,Brasil Cacau,190
266459,22244.55,60,Feminino,40-54 (Gen X),Moda,Empório Du Homem,191
201192,22210.78,23,Feminino,55-69 (Boomers),Moda,Damyller ,192
16137,22141.31,83,Feminino,25-39 (Millennials),Moda,Bacio di Latte,193
141194,22131.84,145,Feminino,40-54 (Gen X),Moda,Centauro,194
83357,22123.68,264,Masculino,40-54 (Gen X),Gastronomia,Kopenhagen,195
123389,22073.85,142,Masculino,40-54 (Gen X),Gastronomia,Bacio di Latte,196
306170,22036.0,4,Masculino,55-69 (Boomers),Telefonia,Vivo,197
55926,22013.24,187,Feminino,40-54 (Gen X),Gastronomia,Bacio di Latte,198
389642,21887.05,3,Masculino,25-39 (Millennials),Joalheria,Vivara,199
8273,21874.1,72,Feminino,40-54 (Gen X),Moda,Cobasi,200
4449,21826.46,193,Feminino,40-54 (Gen X),Gastronomia,McDonald's,201
351916,21825.13,30,Feminino,16-24 (Gen Z),Eletrônicos,PRIME GAMES,202
117291,21817.62,152,Feminino,25-39 (Millennials),Moda,Renner,203
245515,21770.81,16,Feminino,40-54 (Gen X),Gastronomia,Divino Fogão ,204
409170,21757.25,2,Masculino,25-39 (Millennials),Moda,John John,205
314534,21485.309999999998,12,Feminino,55-69 (Boomers),Gastronomia,Altenburg,206
75535,21429.829999999998,45,Masculino,25-39 (Millennials),Gastronomia,Griletto,207
138552,21319.42,30,Feminino,40-54 (Gen X),Moda,Panvel Farmácias,208
220799,21300.83,65,Feminino,40-54 (Gen X),Moda,Livrarias Catarinense,209
57909,21147.95,39,Feminino,25-39 (Millennials),Esportes,Centauro,210
126665,21124.46,80,Feminino,25-39 (Millennials),Moda,Renner,211
184159,21064.77,77,Masculino,25-39 (Millennials),Gastronomia,Cobasi,212
129279,21064.230000000003,5,Feminino,25-39 (Millennials),Joalheria,Vivara,213
366915,20984.16,7,Feminino,40-54 (Gen X),Calçados,Arezzo,214
137335,20945.59,16,Masculino,25-39 (Millennials),Gastronomia,Continente Shopping - Estacionamento,215
324466,20862.19,251,Masculino,25-39 (Millennials),Gastronomia,Bacio di Latte,216
136726,20840.41,10,Feminino,25-39 (Millennials),Moda,Arezzo,217
155323,20823.18,232,Feminino,25-39 (Millennials),Gastronomia,Spoleto,218
239226,20818.71,15,Feminino,25-39 (Millennials),Telefonia,iPlace Mobile,219
192430,20800.82,23,Feminino,40-54 (Gen X),Moda,Tommy Hilfiger,220
119898,20692.05,36,Feminino,40-54 (Gen X),Gastronomia,Camarão Express,221
246584,20668.59,6,Masculino,40-54 (Gen X),Esportes,Bacio di Latte,222
168645,20576.47,3,Masculino,40-54 (Gen X),Casa e Decoração,MMartan,223
115495,20439.59,46,Feminino,40-54 (Gen X),Moda,Pandora ,224
265351,20395.0,5,Masculino,40-54 (Gen X),Calçados,Arezzo,225
204081,20328.03,54,Feminino,40-54 (Gen X),Moda,Hering Store,226
184576,20295.73,109,Masculino,40-54 (Gen X),Gastronomia,McDonald's,227
144686,20223.23,105,Feminino,25-39 (Millennials),Gastronomia,Burger King,228
67860,20164.21,134,Feminino,40-54 (Gen X),Gastronomia,Livrarias Catarinense,229
397010,20000.0,2,Feminino,25-39 (Millennials),Joalheria,Vivara,230
200212,19914.87,104,Masculino,40-54 (Gen X),Gastronomia,Bacio di Latte,231
156635,19885.13,99,Feminino,55-69 (Boomers),Gastronomia,Mini Kalzone,232
127981,19866.18,43,Feminino,40-54 (Gen X),Moda,Empório Du Homem,233
242111,19856.82,10,Masculino,40-54 (Gen X),Gastronomia,Claro,234
61889,19789.010000000002,71,Feminino,55-69 (Boomers),Beleza e Bem-estar,Leo Cosméticos,235
226894,19781.79,405,Masculino,40-54 (Gen X),Gastronomia,GAMELAS E PANELLA'S,236
113867,19724.24,67,Feminino,40-54 (Gen X),Gastronomia,Giraffas,237
107629,19627.03,312,Feminino,25-39 (Millennials),Gastronomia,Lojas Americanas,238
188211,19618.92,12,Feminino,40-54 (Gen X),Moda,Burger King,239
167981,19616.98,16,Feminino,25-39 (Millennials),Moda,Brooksfield,240
219179,19581.16,74,Feminino,40-54 (Gen X),Moda,Nike Unite,241
63437,19545.84,135,Feminino,40-54 (Gen X),Gastronomia,Continente Shopping - Estacionamento,242
335766,19530.99,144,Feminino,40-54 (Gen X),Gastronomia,Bob's Sorvete - Quiosque,243
286469,19529.74,10,Feminino,40-54 (Gen X),Moda,C&A,244
83797,19508.94,74,Feminino,25-39 (Millennials),Moda,Renner,245
46784,19276.1,114,Feminino,40-54 (Gen X),Eletrodomésticos,Lojas Americanas,246
156016,19272.25,109,Feminino,40-54 (Gen X),Gastronomia,Burger King,247
83611,19253.12,38,Feminino,25-39 (Millennials),Gastronomia,Ri Happy Baby,248
237748,19226.510000000002,134,Feminino,40-54 (Gen X),Gastronomia,Kalunga,249
134979,19203.67,32,Feminino,40-54 (Gen X),Moda,Lua Luá,250
246287,19196.0,2,Feminino,55-69 (Boomers),Eletrônicos,Samsung,251
114694,19178.58,197,Feminino,25-39 (Millennials),Pets,Cobasi,252
199025,19168.75,101,Feminino,16-24 (Gen Z),Moda,Bacio di Latte,253
290905,19167.02,23,Feminino,55-69 (Boomers),Moda,Havaianas,254
38767,19138.71,103,Feminino,25-39 (Millennials),Moda,Lojas Americanas,255
128222,19107.11,23,Masculino,40-54 (Gen X),Moda,Centauro,256
95697,19105.59,83,Feminino,25-39 (Millennials),Moda,Renner,257
205580,18975.74,159,Feminino,25-39 (Millennials),Gastronomia,McDonald's,258
169666,18930.65,158,Feminino,25-39 (Millennials),Gastronomia,Chiquinho Sorvetes,259
116899,18923.98,26,Feminino,25-39 (Millennials),Moda,KFC,260
262205,18915.55,15,Feminino,55-69 (Boomers),Moda,Lua Luá,261
190505,18906.43,8,Feminino,40-54 (Gen X),Telefonia,Claro,262
257050,18878.97,25,Feminino,40-54 (Gen X),Gastronomia,Griletto,263
181407,18831.63,30,Feminino,16-24 (Gen Z),Moda,Nike Unite,264
234372,18804.85,56,Feminino,40-54 (Gen X),Moda,Renner,265
377163,18804.74,12,Feminino,40-54 (Gen X),Gastronomia,Camarão Express,266
243433,18778.45,7,Masculino,55-69 (Boomers),Gastronomia,Madero,267
166611,18751.53,4,Masculino,40-54 (Gen X),Beleza e Bem-estar,Kalunga,268
23749,18751.53,108,Masculino,40-54 (Gen X),Gastronomia,Ri Happy Baby,269
101492,18720.05,108,Feminino,40-54 (Gen X),Gastronomia,Bacio di Latte,270
119915,18713.06,53,Masculino,25-39 (Millennials),Moda,Decathlon,271
245306,18711.15,65,Feminino,40-54 (Gen X),Beleza e Bem-estar,Livrarias Catarinense,272
497262,18647.8,3,Feminino,40-54 (Gen X),Joalheria,Hefesto Acessorios,273
152733,18637.63,106,Feminino,40-54 (Gen X),Gastronomia,Bacio di Latte,274
131174,18625.84,5,Masculino,55-69 (Boomers),Moda,Brooksfield,275
195559,18592.739999999998,219,Feminino,25-39 (Millennials),Gastronomia,GAMELAS E PANELLA'S,276
175239,18584.33,287,Feminino,25-39 (Millennials),Gastronomia,GAMELAS E PANELLA'S,277
123512,18575.97,125,Masculino,40-54 (Gen X),Gastronomia,Panvel Farmácias,278
283090,18572.0,1,Feminino,25-39 (Millennials),Telefonia,iPlace Mobile,279
244742,18540.47,27,Feminino,55-69 (Boomers),Moda,Damyller ,280
253293,18522.02,32,Feminino,55-69 (Boomers),Gastronomia,C&A,281
195178,18515.97,16,Feminino,40-54 (Gen X),Moda,Empório Du Homem,282
284670,18494.89,87,Feminino,40-54 (Gen X),Moda,Madero,283
315447,18489.13,71,Feminino,25-39 (Millennials),Gastronomia,Bacio di Latte,284
126355,18483.61,52,Masculino,25-39 (Millennials),Livrarias,Livrarias Catarinense,285
156049,18462.96,70,Feminino,55-69 (Boomers),Moda,Zanoni Sushi,286
188900,18455.34,16,Masculino,40-54 (Gen X),Calçados,Arezzo,287
213703,18455.11,337,Feminino,25-39 (Millennials),Eletrodomésticos,Lojas Americanas,288
202190,18429.84,45,Feminino,25-39 (Millennials),Moda,Damyller ,289
131106,18392.06,221,Feminino,40-54 (Gen X),Gastronomia,McDonald's,290
135309,18383.06,107,Feminino,25-39 (Millennials),Moda,Decathlon,291
287480,18317.0,4,Feminino,40-54 (Gen X),Moda,Lua Luá,292
165510,18299.7,98,Feminino,40-54 (Gen X),Gastronomia,O Boticário,293
292479,18268.79,9,Feminino,40-54 (Gen X),Moda,Casa Maria,294
197597,18230.92,14,Masculino,55-69 (Boomers),Gastronomia,Bacio di Latte,295
186347,18180.65,36,Masculino,55-69 (Boomers),Moda,Renner,296
105039,18139.16,47,Feminino,40-54 (Gen X),Moda,Riachuelo,297
88137,18117.09,157,Feminino,25-39 (Millennials),Gastronomia,Renner,298
195677,18067.54,9,Feminino,40-54 (Gen X),Moda,Vivo,299
184379,17979.89,19,Masculino,25-39 (Millennials),Moda,C&A,300
349520,17966.72,172,Feminino,40-54 (Gen X),Gastronomia,Bacio di Latte,301
195414,17948.22,104,Masculino,40-54 (Gen X),Moda,C&A,302
101236,17919.96,80,Feminino,55-69 (Boomers),Gastronomia,C&A,303
466036,17897.2,4,Feminino,70+ (Silent),Telefonia,Vivo,304
169446,17893.329999999998,133,Masculino,40-54 (Gen X),Gastronomia,Kopenhagen,305
124198,17883.36,42,Feminino,40-54 (Gen X),Gastronomia,Bacio di Latte,306
457830,17861.8,2,Masculino,25-39 (Millennials),Joalheria,Vivara,307
111527,17783.93,59,Feminino,40-54 (Gen X),Moda,Arezzo,308
103018,17753.04,105,Masculino,16-24 (Gen Z),Gastronomia,Mini Kalzone,309
187291,17700.99,33,Feminino,55-69 (Boomers),Gastronomia,Brasil Cacau,310
153085,17685.69,79,Feminino,25-39 (Millennials),Moda,Youcom,311
338209,17663.77,60,Feminino,40-54 (Gen X),Gastronomia,Hering Store,312
48504,17614.22,33,Feminino,25-39 (Millennials),Moda,Pop Me,313
172367,17580.17,31,Masculino,55-69 (Boomers),Moda,Brooksfield,314
348760,17564.9,4,Masculino,40-54 (Gen X),Presentes e Acessórios,Hefesto Acessorios,315
182921,17509.46,80,Feminino,25-39 (Millennials),Gastronomia,Bacio di Latte,316
480578,17499.59,7,Feminino,40-54 (Gen X),Infantil,Ri Happy Baby,317
137840,17483.93,95,Feminino,40-54 (Gen X),Gastronomia,McDonald's,318
309226,17434.99,91,Feminino,25-39 (Millennials),Gastronomia,Divino Fogão ,319
159175,17417.4,79,Feminino,40-54 (Gen X),Moda,Renner,320
52761,17401.27,65,Masculino,25-39 (Millennials),Gastronomia,Kopenhagen,321
63457,17400.39,205,Feminino,25-39 (Millennials),Gastronomia,Kalunga,322
168,17386.29,160,Feminino,25-39 (Millennials),Gastronomia,Bacio di Latte,323
145395,17369.13,23,Feminino,40-54 (Gen X),Moda,Nike Unite,324
166010,17346.79,61,Feminino,40-54 (Gen X),Moda,Kalunga,325
80569,17317.63,88,Feminino,70+ (Silent),Gastronomia,Morana,326
191133,17237.71,29,Feminino,40-54 (Gen X),Moda,Arezzo,327
58733,17224.170000000002,76,Masculino,25-39 (Millennials),Gastronomia,C&A,328
186063,17216.08,38,Feminino,40-54 (Gen X),Moda,Cobasi,329
191114,17205.77,22,Masculino,25-39 (Millennials),Moda,Pandora ,330
121091,17160.98,126,Feminino,40-54 (Gen X),Gastronomia,Docejo,331
123349,17149.579999999998,44,Feminino,40-54 (Gen X),Moda,C&A,332
141725,17147.35,25,Feminino,70+ (Silent),Moda,Centauro,333
124191,17125.85,269,Feminino,25-39 (Millennials),Gastronomia,Mini Kalzone,334
315598,17119.06,12,Feminino,55-69 (Boomers),Moda,Brooksfield,335
146277,17100.69,38,Feminino,25-39 (Millennials),Moda,Renner,336
250741,17100.2,3,Masculino,40-54 (Gen X),Moda,Kalunga,337
169,17069.78,150,Masculino,40-54 (Gen X),Gastronomia,Griletto,338
289250,17063.4,4,Masculino,25-39 (Millennials),Joalheria,Vivara,339
167933,17053.0,4,Masculino,55-69 (Boomers),Telefonia,Vivo,340
131466,17038.72,17,Feminino,55-69 (Boomers),Moda,Lança Perfume,341
139735,17002.07,31,Feminino,40-54 (Gen X),Gastronomia,Kalunga,342
